,C,H,O,heat_rate,T,mass_porc,biomass_OU
3017,75.63,0.79,22.14,20,359.959999999999,83.8473110191802,True
3018,75.63,0.79,22.14,10,710.179999999995,21.1977186311787,True
3019,75.63,0.79,22.14,10,447.200000000006,41.4448669201521,True
3020,75.63,0.79,22.14,10,711.259999999995,21.1787072243346,True
3021,75.63,0.79,22.14,10,862.999999999985,13.5361216730038,True
3022,75.63,0.79,22.14,10,461.240000000007,40.0570342205323,True
3023,75.63,0.79,22.14,10,534.680000000007,30.2281368821293,True
3024,75.63,0.79,22.14,15,876.319999999979,22.6745369428048,True
3025,75.63,0.79,22.14,10,83.7800000000002,95.0380228136882,True
3026,75.63,0.79,22.14,10,475.280000000007,37.4334600760456,True
3027,75.63,0.79,22.14,10,394.820000000004,53.6311787072243,True
3028,75.63,0.79,22.14,15,182.540000000002,94.8503969061673,True
3029,75.63,0.79,22.14,10,619.460000000001,25.0380228136882,True
3030,75.63,0.79,22.14,10,737.719999999993,20.2281368821293,True
3031,75.63,0.79,22.14,15,646.609999999985,36.5764298799104,True
3032,75.63,0.79,22.14,10,742.579999999993,20.0190114068441,True
3033,75.63,0.79,22.14,10,435.860000000006,42.9657794676806,True
3034,75.63,0.79,22.14,10,184.76,91.2357414448669,True
3035,75.63,0.79,22.14,15,649.399999999985,36.5153673926318,True
3036,75.63,0.79,22.14,10,546.560000000006,28.9543726235741,True
3037,75.63,0.79,22.14,10,529.280000000007,30.7414448669202,True
3038,75.63,0.79,22.14,10,880.819999999984,11.7680608365019,True
3039,75.63,0.79,22.14,15,456.889999999995,58.8031752493385,True
3040,75.63,0.79,22.14,10,546.020000000006,29.0684410646388,True
3041,75.63,0.79,22.14,20,136.88,95.1861602106055,True
3042,75.63,0.79,22.14,20,704.719999999987,36.9123730725837,True
3043,75.63,0.79,22.14,15,636.379999999986,37.1667005902707,True
3044,75.63,0.79,22.14,15,274.610000000003,91.2477101567271,True
3045,75.63,0.79,22.14,10,96.2000000000003,94.5627376425855,True
3046,75.63,0.79,22.14,10,672.379999999998,22.9467680608365,True
3047,75.63,0.79,22.14,15,718.219999999981,31.8339100346021,True
3048,75.63,0.79,22.14,15,255.080000000003,92.5910848768573,True
3049,75.63,0.79,22.14,10,139.940000000001,93.3460076045627,True
3050,75.63,0.79,22.14,10,868.939999999984,13.0608365019012,True
3051,75.63,0.79,22.14,10,564.920000000005,27.6996197718631,True
3052,75.63,0.79,22.14,20,639.199999999989,40.3535163595337,True
3053,75.63,0.79,22.14,10,81.0800000000002,95.0950570342205,True
3054,75.63,0.79,22.14,10,98.9000000000003,94.4106463878327,True
3055,75.63,0.79,22.14,20,353.719999999999,84.2421963144039,True
3056,75.63,0.79,22.14,15,371.33,80.1139833095868,True
3057,75.63,0.79,22.14,15,108.140000000002,97.5575005088541,True
3058,75.63,0.79,22.14,15,811.219999999976,26.3382861795237,True
3059,75.63,0.79,22.14,15,534.079999999991,46.2243028699369,True
3060,75.63,0.79,22.14,10,234.439999999999,88.3460076045627,True
3061,75.63,0.79,22.14,15,375.98,79.6051292489314,True
3062,75.63,0.79,22.14,10,865.159999999985,13.2509505703422,True
3063,75.63,0.79,22.14,10,874.339999999984,12.2813688212928,True
3064,75.63,0.79,22.14,10,176.12,91.7680608365019,True
3065,75.63,0.79,22.14,15,806.569999999977,26.460411154081,True
3066,75.63,0.79,22.14,10,443.420000000006,41.787072243346,True
3067,75.63,0.79,22.14,20,336.56,84.8627303497556,True
3068,75.63,0.79,22.14,15,168.590000000002,95.4203134541013,True
3069,75.63,0.79,22.14,10,839.779999999987,15.3231939163498,True
3070,75.63,0.79,22.14,15,489.439999999994,52.6969265214736,True
3071,75.63,0.79,22.14,15,730.309999999981,30.8162019132912,True
3072,75.63,0.79,22.14,15,208.580000000002,94.1176470588235,True
3073,75.63,0.79,22.14,15,191.840000000002,94.5450844697741,True
3074,75.63,0.79,22.14,15,612.199999999987,39.6702625686953,True
3075,75.63,0.79,22.14,10,766.339999999991,19.1254752851711,True
